Marital status,Application mode,Application order,Course,Daytime evening attendance,Previous qualification,Previous qualification grade,Nacionality,Mother s qualification,Father s qualification,Mother s occupation,Father s occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem credited,Curricular units 1st sem enrolled,Curricular units 1st sem evaluations,Curricular units 1st sem approved,Curricular units 1st sem grade,Curricular units 1st sem without evaluations,Curricular units 2nd sem credited,Curricular units 2nd sem enrolled,Curricular units 2nd sem evaluations,Curricular units 2nd sem approved,Curricular units 2nd sem grade,Curricular units 2nd sem without evaluations,Unemployment rate,Inflation rate,GDP,Target
1,44,1,9003,1,39,130.0,1,1,3,9,2,130.0,1,0,1,0,1,0,23,0,0,6,12,2,11,0,0,6,8,2,13.0,0,13.9,-0.3,0.79,Dropout
1,1,3,9773,1,1,123.0,1,1,1,4,7,125.1,1,0,1,1,1,1,18,0,0,6,6,6,14,0,0,6,6,6,15.333333333333334,0,11.1,0.6,2.02,Graduate
1,1,1,9670,1,1,115.0,1,1,1,5,4,108.0,1,0,0,1,0,1,20,0,0,6,9,5,13,0,0,6,6,5,13.8,0,12.4,0.5,1.79,Graduate
1,39,1,9085,1,1,133.1,1,19,19,7,7,130.0,1,0,0,1,0,0,24,0,0,6,7,6,14,0,0,6,10,5,13.6,0,13.9,-0.3,0.79,Graduate
1,1,1,171,1,1,136.0,1,3,37,2,8,121.7,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Enrolled
1,1,4,9773,1,1,132.0,11,12,12,90,4,129.9,1,0,0,1,0,0,18,1,0,6,6,6,12,0,0,6,8,5,14.4,0,7.6,2.6,0.32,Graduate
1,18,1,9500,1,1,128.0,1,19,1,9,4,125.8,0,0,0,1,0,1,20,0,0,8,8,0,0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Enrolled
1,1,4,9500,1,1,133.0,1,38,19,8,7,127.3,1,0,0,1,0,0,18,0,0,8,8,7,12,0,0,8,8,7,12.628571428571428,0,12.7,3.7,-1.7,Graduate
2,43,1,9991,0,3,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,41,0,5,10,11,10,14,0,5,10,10,10,14.2,0,12.7,3.7,-1.7,Graduate
2,39,1,8014,0,1,120.0,1,34,34,0,0,104.0,0,0,0,1,0,0,54,0,0,6,8,4,12,0,0,6,12,5,12.6,0,7.6,2.6,0.32,Dropout
1,44,1,9085,1,39,150.0,1,3,19,2,4,150.0,1,0,0,1,0,0,22,0,1,6,9,6,13,0,1,6,18,3,12.666666666666666,0,12.4,0.5,1.79,Graduate
1,39,2,8014,0,1,100.0,1,35,37,90,90,100.0,0,0,0,1,0,0,41,0,0,6,10,4,13,0,1,6,7,6,11.166666666666666,0,7.6,2.6,0.32,Graduate
1,39,1,9085,1,19,133.1,1,19,19,9,7,140.0,0,0,1,0,0,0,24,0,2,6,11,3,11,0,1,6,14,3,10.333333333333334,0,16.2,0.3,-0.92,Dropout
2,44,1,8014,0,39,150.0,1,1,1,5,5,154.0,0,0,0,1,1,0,37,0,12,16,17,16,14,0,6,11,14,10,13.0,0,12.4,0.5,1.79,Graduate
1,1,5,9500,1,1,127.0,1,19,19,7,8,120.3,1,0,0,1,0,1,18,0,0,8,8,7,12,0,0,8,8,7,12.694285714285714,0,10.8,1.4,1.74,Graduate
1,17,1,9254,1,1,122.0,1,1,19,4,3,130.4,1,0,0,1,0,0,18,0,0,6,10,5,11,0,0,6,10,5,12.2,0,11.1,0.6,2.02,Graduate
1,1,1,9238,1,1,132.0,1,1,38,9,7,127.1,1,0,0,1,0,1,20,0,0,6,9,6,12,0,0,6,6,6,11.833333333333334,0,8.9,1.4,3.51,Graduate
1,1,1,9254,1,1,131.0,1,37,19,9,9,134.5,1,0,0,1,1,0,25,0,0,6,8,6,13,0,0,6,8,5,12.6,0,7.6,2.6,0.32,Enrolled
1,1,1,9254,1,1,115.0,1,19,1,3,7,113.6,0,0,0,1,1,0,23,0,0,6,10,6,13,0,0,6,9,6,12.0,0,11.1,0.6,2.02,Enrolled
1,44,1,171,1,39,110.0,1,1,1,1,7,114.2,0,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Dropout
4,39,1,9991,0,1,130.0,1,38,19,9,7,148.0,0,0,0,1,0,1,31,0,0,5,11,4,11,0,0,5,10,4,10.833333333333334,0,13.9,-0.3,0.79,Enrolled
1,7,1,9003,1,3,130.0,1,3,3,6,2,130.0,1,0,0,1,1,0,29,0,1,6,10,6,17,0,2,6,9,6,15.571428571428571,0,13.9,-0.3,0.79,Graduate
1,1,2,171,1,1,152.0,1,38,19,9,9,151.7,1,0,0,1,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate
2,42,1,9991,0,6,123.0,1,37,37,9,9,123.0,0,0,0,1,1,0,37,0,0,5,10,5,15,0,0,5,5,5,17.6,0,9.4,-0.8,-3.12,Enrolled
1,17,1,9003,1,1,131.0,1,19,1,9,2,134.5,1,0,0,1,0,1,19,0,0,6,7,6,15,0,0,6,8,6,14.333333333333334,0,12.4,0.5,1.79,Graduate
1,7,1,9147,1,40,110.0,1,37,37,9,9,110.0,0,0,0,1,0,0,52,0,11,15,26,14,10,0,9,12,16,12,10.923076923076923,0,13.9,-0.3,0.79,Graduate
1,1,6,9500,1,1,143.0,1,19,19,9,9,127.0,1,0,0,1,0,1,18,0,0,8,8,7,13,0,0,8,8,7,13.585714285714284,0,12.7,3.7,-1.7,Graduate
1,39,1,9500,1,40,130.0,1,37,37,9,7,130.0,0,0,0,1,0,0,27,0,3,8,12,7,12,0,3,8,12,7,12.457142857142856,0,12.7,3.7,-1.7,Enrolled
1,17,1,9085,1,1,134.0,1,19,19,1,1,120.4,1,0,0,1,1,0,18,0,0,6,10,6,14,0,0,6,10,6,12.0,0,16.2,0.3,-0.92,Graduate
1,17,1,9085,1,1,137.0,1,1,1,4,7,134.6,1,0,0,1,1,0,22,0,0,6,16,0,0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout
1,1,1,9853,1,1,153.0,1,19,37,9,9,153.7,0,0,0,1,0,1,18,0,0,6,8,6,13,0,0,6,6,6,12.833333333333334,0,15.5,2.8,-4.06,Graduate
2,39,1,9003,1,1,133.1,1,19,19,4,4,107.5,0,0,0,0,0,0,35,0,0,6,0,0,0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
2,39,1,9119,1,1,120.0,1,34,34,0,0,140.0,1,0,0,1,1,0,33,0,0,5,14,1,18,0,0,5,9,2,13.0,0,9.4,-0.8,-3.12,Dropout
1,17,1,9670,1,1,123.0,1,37,38,3,3,122.0,0,0,1,1,1,0,19,0,0,6,7,6,13,0,0,6,9,5,13.2,0,8.9,1.4,3.51,Enrolled
1,39,1,33,1,1,100.0,41,38,37,9,8,100.0,0,0,1,0,1,0,35,1,0,7,18,3,11,0,0,7,7,0,0.0,0,16.2,0.3,-0.92,Dropout
1,17,1,9254,1,1,134.0,1,19,1,9,4,124.9,1,0,0,1,0,0,19,0,0,6,11,3,12,0,0,6,11,4,11.25,0,7.6,2.6,0.32,Dropout
1,42,1,9254,1,1,154.0,1,38,37,1,1,154.0,1,0,0,1,0,0,28,0,8,14,22,12,12,0,3,12,20,8,12.0,0,9.4,-0.8,-3.12,Graduate
1,43,1,9500,1,1,140.0,1,19,38,9,7,125.7,1,0,0,1,1,1,19,0,0,7,8,5,11,0,0,7,8,5,11.2,0,7.6,2.6,0.32,Enrolled
1,17,1,9085,1,1,163.0,14,37,37,9,9,150.8,1,0,0,1,0,0,19,1,0,6,13,6,16,0,0,6,8,6,14.5,0,15.5,2.8,-4.06,Graduate
1,17,3,9238,1,1,118.0,1,1,19,4,10,112.4,1,0,0,1,0,0,19,0,0,6,10,5,11,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout
1,1,1,9670,1,1,120.0,1,38,19,4,8,115.1,0,0,0,1,0,0,19,0,0,6,8,3,11,0,0,6,11,5,13.625,0,10.8,1.4,1.74,Enrolled
1,44,1,9085,1,39,120.0,1,37,37,9,9,120.0,1,0,1,1,0,0,32,0,0,6,14,4,11,0,0,6,14,3,11.0,0,16.2,0.3,-0.92,Dropout
1,39,1,9254,1,1,160.0,1,19,37,7,10,100.0,0,0,0,1,1,0,26,0,0,6,7,6,12,0,0,6,8,5,10.8,0,12.7,3.7,-1.7,Enrolled
1,1,1,9773,1,1,170.0,1,1,19,9,7,155.0,0,0,0,1,1,1,18,0,0,6,6,6,15,0,0,6,6,6,14.166666666666666,0,11.1,0.6,2.02,Graduate
1,15,1,9556,1,1,114.0,26,3,19,122,144,114.0,0,0,0,1,0,0,20,1,0,7,14,0,0,6,0,7,12,2,11.666666666666666,0,8.9,1.4,3.51,Enrolled
1,1,1,9130,1,1,140.0,1,9,19,4,4,131.2,0,0,0,1,1,1,26,0,0,5,9,0,0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,Dropout
1,16,2,9238,1,1,126.0,1,38,37,3,5,127.1,1,0,0,1,0,1,19,0,0,6,14,3,12,0,0,6,7,6,11.0,0,9.4,-0.8,-3.12,Graduate
1,1,1,9119,1,1,131.0,1,3,1,4,1,135.9,0,0,0,1,1,0,18,0,0,5,10,2,14,0,0,5,7,3,11.0,1,7.6,2.6,0.32,Enrolled
1,1,1,9085,1,1,126.0,1,1,1,9,9,127.4,1,0,0,1,0,0,19,0,0,6,13,6,15,0,0,6,10,6,12.375,0,15.5,2.8,-4.06,Graduate
1,7,1,9070,1,3,120.0,1,4,4,2,2,120.0,0,0,0,1,1,0,28,0,0,6,9,2,12,0,0,6,10,3,12.666666666666666,0,12.7,3.7,-1.7,Dropout
3,39,1,9003,1,1,170.0,1,1,37,6,6,170.0,0,0,1,1,0,0,47,0,0,1,1,0,0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Enrolled
1,1,2,9254,1,1,127.0,1,3,19,3,10,130.9,1,0,0,1,0,0,18,0,0,6,8,6,11,0,0,6,8,5,12.6,0,9.4,-0.8,-3.12,Graduate
1,1,5,9670,1,1,116.0,1,19,38,9,9,119.5,1,0,0,0,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout
1,39,1,9119,1,3,130.0,1,3,3,3,10,147.6,0,0,0,1,1,0,31,0,0,5,0,0,0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout
1,51,1,9991,0,42,110.0,1,19,37,5,9,128.2,0,0,0,0,0,0,22,0,7,12,12,7,11,0,5,5,5,5,10.6,0,8.9,1.4,3.51,Dropout
1,1,2,9500,1,1,126.0,1,1,38,4,7,124.3,1,0,0,1,0,1,20,0,0,8,8,8,12,0,0,8,8,8,12.98125,0,9.4,-0.8,-3.12,Graduate
1,1,2,9147,1,1,116.0,1,37,1,5,3,124.8,1,0,0,1,1,0,20,0,0,5,9,2,14,0,0,5,10,2,12.5,0,7.6,2.6,0.32,Enrolled
1,1,1,9500,1,1,131.0,1,19,19,4,4,122.0,1,0,0,1,0,0,20,0,0,8,8,7,14,0,0,8,8,7,14.014285714285714,0,12.7,3.7,-1.7,Enrolled
1,1,6,9853,1,1,114.0,1,19,19,9,9,110.2,1,0,0,1,1,0,20,0,0,6,8,5,12,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Dropout
1,39,1,9003,1,1,133.1,1,1,37,4,7,110.0,0,0,0,1,1,0,31,0,0,6,15,3,14,0,0,6,20,0,0.0,0,16.2,0.3,-0.92,Dropout
1,42,1,9119,1,1,120.0,1,5,5,2,2,115.0,0,0,0,1,1,0,30,0,1,6,9,2,15,0,1,6,7,2,13.5,0,15.5,2.8,-4.06,Dropout
2,39,1,9991,0,1,100.0,1,37,37,9,9,125.3,1,0,0,1,1,0,41,0,0,5,8,4,11,0,0,5,8,3,11.0,1,7.6,2.6,0.32,Dropout
1,1,1,9085,1,1,121.0,1,37,38,6,9,121.0,0,0,0,1,0,0,19,0,0,5,9,4,13,1,0,5,8,4,14.5,0,7.6,2.6,0.32,Graduate
1,1,2,9773,1,1,144.0,1,3,3,3,2,140.2,1,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout
1,39,1,9130,1,19,133.1,1,37,37,9,10,156.4,1,0,1,1,1,0,44,0,0,6,9,5,11,0,0,6,11,0,0.0,0,13.9,-0.3,0.79,Dropout
1,17,6,9500,1,1,147.0,1,1,38,4,8,141.1,1,0,0,1,0,0,20,0,0,7,9,6,13,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,Dropout
1,1,1,9238,1,1,135.0,1,38,38,4,7,121.7,1,0,0,1,0,1,18,0,0,6,14,0,0,0,0,6,9,4,11.0,0,7.6,2.6,0.32,Enrolled
1,1,1,9773,1,1,156.0,1,19,1,5,10,136.8,1,0,0,1,0,0,18,0,0,6,6,6,14,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Dropout
1,17,1,9853,1,1,138.0,1,38,38,7,6,124.7,1,0,0,1,0,0,18,0,0,6,11,3,12,0,0,6,10,5,10.833333333333334,0,9.4,-0.8,-3.12,Enrolled
1,1,4,9500,1,1,136.0,1,1,1,9,9,123.8,1,0,0,1,0,1,19,0,0,8,8,7,13,0,0,8,8,7,13.314285714285717,0,12.7,3.7,-1.7,Graduate
1,1,1,9003,1,1,133.1,1,38,38,4,8,115.0,0,0,1,1,1,0,21,0,8,12,13,12,14,0,4,12,14,12,14.461538461538462,0,15.5,2.8,-4.06,Graduate
1,39,1,9238,1,9,133.1,1,34,34,0,0,118.0,0,0,0,1,0,0,47,0,0,6,12,0,0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout
1,51,1,8014,0,42,140.0,1,19,37,134,193,138.0,1,0,1,1,0,1,21,0,13,13,13,11,12,0,9,11,11,10,12.6,0,8.9,1.4,3.51,Graduate
1,1,1,9238,1,1,133.0,1,34,37,5,5,120.4,0,0,0,0,0,0,21,0,0,6,12,2,11,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Dropout
1,1,1,9773,1,1,144.0,1,37,37,8,8,138.4,0,0,0,1,0,0,18,0,0,6,7,6,13,0,0,6,7,6,14.142857142857142,0,13.9,-0.3,0.79,Graduate
1,1,1,9130,1,1,130.0,1,3,19,4,8,133.0,1,0,0,1,0,0,19,0,0,6,6,6,14,0,0,6,8,6,13.666666666666666,0,12.4,0.5,1.79,Graduate
1,1,3,9238,1,1,137.0,62,1,1,9,9,129.3,0,0,0,1,0,1,21,1,0,6,8,6,13,0,0,6,7,6,14.142857142857142,0,16.2,0.3,-0.92,Graduate
2,39,1,9556,1,1,100.0,1,37,37,9,9,120.0,0,0,0,1,0,0,47,0,1,7,16,6,12,0,0,7,15,4,11.75,0,12.7,3.7,-1.7,Dropout
1,1,4,9500,1,1,126.0,1,19,19,9,9,125.0,1,0,0,1,0,0,19,0,0,7,8,6,11,0,0,8,11,6,12.416666666666666,0,12.4,0.5,1.79,Graduate
1,17,4,9500,1,1,136.0,1,3,3,2,2,132.5,1,0,0,1,0,0,19,0,0,7,8,7,13,0,0,8,8,8,13.0625,0,11.1,0.6,2.02,Graduate
1,17,1,9085,1,1,130.0,1,19,1,9,4,101.3,1,0,0,1,1,0,20,0,0,6,12,4,12,0,0,6,17,0,0.0,0,12.4,0.5,1.79,Dropout
1,1,1,9147,1,1,117.0,1,38,19,5,7,118.1,0,0,0,1,1,0,19,0,0,5,6,5,11,0,0,5,5,5,13.2,0,12.4,0.5,1.79,Graduate
1,1,1,171,1,1,127.0,1,1,1,4,3,126.3,1,0,1,1,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout
1,42,1,9085,1,1,100.0,1,1,38,4,9,100.0,1,0,0,1,0,1,20,0,1,2,2,2,12,0,1,6,11,6,12.833333333333334,0,13.9,-0.3,0.79,Graduate
1,1,1,9500,1,1,143.0,1,3,19,3,10,126.8,0,0,0,1,1,0,19,0,0,8,8,7,14,0,0,8,8,7,14.535714285714286,0,10.8,1.4,1.74,Graduate
2,39,1,9130,1,1,130.0,1,37,37,9,6,160.0,0,0,0,1,1,0,31,0,1,6,11,2,12,1,1,6,12,1,10.0,1,16.2,0.3,-0.92,Dropout
1,43,3,9254,1,1,110.0,1,37,37,9,9,107.2,1,0,0,1,1,0,19,0,1,6,16,2,10,0,0,6,15,4,10.0,0,7.6,2.6,0.32,Dropout
1,44,1,9130,1,39,120.0,1,37,37,7,8,120.0,1,0,1,0,0,0,19,0,2,6,7,5,11,0,1,6,12,2,11.0,0,12.4,0.5,1.79,Dropout
2,39,1,9670,1,1,150.0,1,37,19,9,4,135.6,0,0,0,1,0,1,43,0,0,6,8,5,11,0,0,6,9,5,13.0,0,12.4,0.5,1.79,Graduate
1,42,1,9853,1,12,133.1,1,1,3,3,2,133.7,0,0,0,1,0,0,28,0,14,18,23,14,12,2,16,17,18,16,13.875,0,16.2,0.3,-0.92,Dropout
1,17,2,9773,1,1,150.0,1,1,1,4,5,130.8,0,0,0,1,1,0,20,0,0,6,15,2,12,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout
1,1,1,171,1,1,133.1,1,38,37,5,5,136.0,1,0,0,1,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout
1,43,1,33,1,19,133.1,1,38,38,4,4,140.0,0,0,1,1,1,0,35,0,3,10,18,6,12,0,1,9,11,3,12.0,2,16.2,0.3,-0.92,Dropout
1,18,1,9147,1,1,128.0,1,19,19,9,5,121.7,1,0,0,1,0,0,19,0,0,5,8,5,11,0,0,5,6,5,15.4,0,12.4,0.5,1.79,Graduate
2,39,1,9500,1,3,130.0,1,1,1,4,6,126.0,0,0,0,1,1,0,32,0,0,7,7,7,13,0,0,8,8,8,13.9125,0,13.9,-0.3,0.79,Graduate
2,39,1,9500,1,1,133.1,1,37,37,9,9,109.0,1,0,0,1,0,0,39,0,0,7,8,5,12,0,0,7,8,5,12.16,0,7.6,2.6,0.32,Enrolled
1,44,1,9070,1,39,130.0,1,1,1,9,9,131.8,0,0,0,1,1,1,22,0,2,7,7,7,12,0,5,9,10,8,12.375,0,12.4,0.5,1.79,Graduate
1,17,2,9254,1,1,143.0,1,1,19,4,6,135.0,0,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
1,1,1,9238,1,1,132.0,1,34,34,0,0,119.1,1,0,0,1,0,0,18,0,0,6,9,4,11,0,0,6,9,4,10.75,0,7.6,2.6,0.32,Graduate
1,1,4,9773,1,1,124.0,1,19,37,99,90,124.0,0,0,0,0,0,0,18,0,0,4,4,0,0,0,0,4,4,0,0.0,0,12.7,3.7,-1.7,Dropout
1,1,1,9238,1,1,142.0,1,1,37,5,7,128.0,0,0,0,1,0,1,19,0,0,6,8,6,12,0,0,6,8,6,12.0,0,16.2,0.3,-0.92,Graduate
1,17,1,9238,1,1,134.0,1,38,19,7,7,124.2,0,0,0,1,0,1,21,0,0,6,11,4,11,0,0,6,12,4,11.4,0,15.5,2.8,-4.06,Graduate
1,7,1,9500,1,3,140.0,1,37,37,4,4,140.0,0,0,0,1,0,0,25,0,0,8,8,7,14,0,0,8,8,7,14.805714285714286,0,10.8,1.4,1.74,Graduate
1,7,1,9130,1,2,133.1,6,42,1,4,9,100.0,0,0,0,1,1,0,35,1,0,7,8,0,0,1,0,6,9,0,0.0,0,8.9,1.4,3.51,Dropout
1,1,1,9670,1,1,119.0,1,1,19,4,10,115.5,1,0,0,1,0,0,19,0,0,6,8,4,11,0,0,6,9,4,11.0,0,10.8,1.4,1.74,Enrolled
1,1,3,9085,1,1,131.0,1,37,19,9,8,136.3,1,0,1,0,0,0,18,0,0,5,7,3,13,0,0,5,8,3,12.0,0,7.6,2.6,0.32,Dropout
1,39,1,9500,1,19,133.1,1,37,38,151,161,143.7,0,0,0,1,0,0,27,0,0,7,12,4,14,0,0,7,14,3,12.525,0,12.4,0.5,1.79,Enrolled
1,1,1,9500,1,1,130.0,1,1,38,1,7,120.0,0,0,0,1,0,0,19,0,0,7,7,6,14,0,0,7,7,6,14.566666666666668,0,7.6,2.6,0.32,Graduate
1,1,1,9500,1,1,133.0,1,38,38,5,5,123.2,0,0,0,1,0,0,18,0,0,7,7,7,13,0,0,8,9,8,13.333333333333334,0,16.2,0.3,-0.92,Graduate
1,1,1,9130,1,1,126.0,1,19,1,9,9,122.5,1,0,0,0,0,0,25,0,0,5,14,4,13,2,0,5,10,4,14.25,0,9.4,-0.8,-3.12,Dropout
4,39,1,9500,1,19,110.0,1,37,38,5,5,151.0,0,0,1,0,1,0,47,0,0,7,7,0,0,7,0,8,8,0,0.0,8,15.5,2.8,-4.06,Dropout
1,1,2,171,1,1,135.0,1,19,19,4,7,149.0,1,0,0,1,1,0,22,0,14,17,21,17,12,0,15,17,20,17,12.117647058823527,0,11.1,0.6,2.02,Graduate
1,1,5,9254,1,1,126.0,1,19,19,4,7,116.6,1,0,0,1,0,0,19,0,0,6,9,5,11,0,0,6,12,5,12.2,0,13.9,-0.3,0.79,Graduate
1,1,1,9500,1,1,118.0,1,1,19,9,10,113.1,1,0,0,1,0,0,19,0,0,7,7,7,13,0,0,8,8,8,14.75625,0,11.1,0.6,2.02,Graduate
1,1,3,9556,1,1,132.0,1,38,37,7,7,119.0,1,0,0,1,0,0,19,0,0,7,9,7,11,0,0,8,8,8,13.8,0,12.7,3.7,-1.7,Graduate
1,1,1,9147,1,1,150.0,1,37,37,9,6,138.5,0,0,0,1,0,1,18,0,0,5,5,5,14,0,0,5,6,5,13.6,0,12.4,0.5,1.79,Graduate
1,18,2,9500,1,1,129.0,1,38,37,5,5,119.0,1,0,0,1,0,1,19,0,0,8,8,7,12,0,0,8,8,7,12.342857142857143,0,10.8,1.4,1.74,Graduate
1,1,1,9500,1,1,149.0,1,37,37,9,9,136.0,0,0,0,1,0,1,18,0,0,7,7,6,12,0,0,7,7,6,12.916666666666666,0,7.6,2.6,0.32,Graduate
1,1,5,9500,1,1,146.0,1,19,37,7,7,133.8,1,0,0,1,0,0,19,0,0,8,9,8,13,1,0,8,9,8,13.2325,1,9.4,-0.8,-3.12,Graduate
2,39,1,8014,0,1,130.0,1,37,37,9,6,110.0,1,0,0,1,0,0,33,0,0,6,7,6,11,0,0,6,11,5,11.0,0,9.4,-0.8,-3.12,Graduate
1,39,1,9070,1,1,130.0,1,1,19,4,4,110.0,1,0,0,1,0,0,24,0,0,6,6,6,15,0,0,6,6,2,15.5,0,15.5,2.8,-4.06,Graduate
1,1,1,9670,1,1,127.0,1,1,37,4,9,128.1,0,0,0,1,1,0,19,0,0,5,8,4,12,0,0,5,6,4,11.0,0,7.6,2.6,0.32,Enrolled
1,17,1,9130,1,1,131.0,1,19,9,5,3,118.4,0,0,0,1,0,0,19,0,0,5,8,3,12,0,0,5,7,5,12.833333333333334,0,7.6,2.6,0.32,Graduate
1,1,1,9147,1,1,126.0,1,19,19,9,9,115.2,0,0,1,1,0,0,19,0,0,5,13,1,10,0,0,5,8,2,10.0,0,12.4,0.5,1.79,Enrolled
1,43,1,9147,1,1,123.0,1,37,37,9,9,106.2,0,0,0,1,0,0,49,0,9,13,22,10,10,0,4,9,18,6,10.666666666666666,0,12.7,3.7,-1.7,Graduate
1,1,1,9773,1,1,141.0,1,38,38,9,9,128.4,1,0,0,1,0,0,18,0,0,6,6,6,15,0,0,6,6,6,14.0,0,11.1,0.6,2.02,Graduate
1,43,1,9238,1,39,120.0,1,2,1,1,2,118.6,0,0,0,1,1,0,21,0,9,11,14,10,12,0,6,10,13,10,11.8,0,13.9,-0.3,0.79,Graduate
1,17,1,9130,1,1,130.0,1,1,1,4,5,123.8,0,0,0,1,0,0,18,0,0,5,7,4,12,0,0,5,6,5,12.0,0,7.6,2.6,0.32,Graduate
2,39,1,9070,1,12,110.0,1,37,38,5,10,130.0,0,0,1,0,1,1,46,0,0,6,6,0,0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout
1,1,3,9773,1,1,117.0,1,38,19,7,7,110.4,1,0,1,0,0,0,19,0,0,6,7,6,12,0,0,6,10,2,10.333333333333334,0,16.2,0.3,-0.92,Dropout
1,44,1,9003,1,39,140.0,1,2,1,4,6,140.0,0,0,0,1,1,0,21,0,0,6,12,5,12,0,0,6,11,5,11.666666666666666,0,13.9,-0.3,0.79,Graduate
1,1,4,9500,1,1,148.0,1,1,37,4,8,132.0,1,0,0,1,0,0,18,0,0,7,7,6,13,0,0,7,7,6,13.45,0,7.6,2.6,0.32,Graduate
2,39,1,9991,0,1,160.0,1,37,37,9,9,160.0,0,0,0,1,0,0,35,0,0,5,5,5,11,0,0,5,6,5,11.166666666666666,0,15.5,2.8,-4.06,Graduate
1,1,1,9853,1,1,133.0,1,37,19,7,7,126.7,1,0,0,1,0,0,18,0,0,6,9,5,11,0,0,6,6,4,12.0,0,15.5,2.8,-4.06,Enrolled
1,1,2,9254,1,1,120.0,1,37,37,9,9,115.1,1,0,0,0,1,0,21,0,0,6,11,3,11,0,0,6,14,0,0.0,0,9.4,-0.8,-3.12,Dropout
1,1,1,9773,1,1,121.0,1,3,3,2,2,112.3,1,0,1,0,0,0,18,0,0,6,7,5,12,0,0,6,11,4,11.5,0,11.1,0.6,2.02,Dropout
1,44,1,9119,1,39,130.0,1,38,19,9,5,130.0,1,0,0,1,1,0,19,0,0,5,9,2,12,0,0,5,10,3,11.6,0,12.4,0.5,1.79,Enrolled
1,17,1,9853,1,1,127.0,1,38,37,5,7,121.8,1,0,1,1,0,0,18,0,0,6,12,4,13,0,0,6,14,3,10.666666666666666,0,10.8,1.4,1.74,Enrolled
1,44,1,9003,1,1,140.0,1,1,19,3,9,140.0,1,0,1,0,0,0,23,0,0,6,13,5,11,0,0,6,11,4,12.25,0,12.4,0.5,1.79,Dropout
1,1,1,9147,1,1,133.1,1,19,19,9,9,119.0,1,0,0,0,0,1,19,0,0,5,7,3,10,0,0,5,10,3,12.285714285714286,0,10.8,1.4,1.74,Dropout
1,39,1,9003,1,19,133.1,1,37,37,9,9,100.0,0,0,0,1,0,0,60,0,0,6,10,6,12,0,0,6,6,4,14.75,0,13.9,-0.3,0.79,Graduate
1,43,1,9853,1,1,140.0,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,19,21,21,21,12,0,13,19,19,19,12.789473684210526,0,12.4,0.5,1.79,Graduate
1,17,2,9147,1,1,125.0,1,38,38,6,8,114.5,1,0,0,1,0,1,19,0,0,5,6,5,13,0,0,5,5,5,12.4,0,12.4,0.5,1.79,Graduate
1,39,1,9130,1,1,133.1,1,3,34,3,0,120.0,0,0,1,0,1,0,29,0,0,5,11,0,0,4,0,5,6,0,0.0,1,9.4,-0.8,-3.12,Dropout
1,1,3,9085,1,1,130.0,1,1,19,9,9,121.3,1,0,0,1,0,1,19,0,0,5,6,5,14,0,0,5,5,5,13.8,0,10.8,1.4,1.74,Graduate
1,43,1,9991,0,1,120.0,1,37,37,9,8,122.5,1,0,0,1,0,0,29,0,8,13,16,8,10,0,8,12,19,9,10.333333333333334,0,9.4,-0.8,-3.12,Enrolled
5,17,5,9500,1,1,143.0,1,37,38,5,8,133.5,1,0,0,1,0,1,18,0,0,8,8,7,12,0,0,8,8,7,12.114285714285714,0,12.7,3.7,-1.7,Graduate
1,1,4,9670,1,1,125.0,1,1,38,4,7,114.9,1,0,0,1,0,1,19,0,0,6,8,6,13,0,0,6,7,6,12.285714285714286,0,11.1,0.6,2.02,Graduate
